sector,cam_ccd,orbit,rms_date,ra,dec,suspected source type,notes,plot_file,lc_file,fcol,frow
102,cam4_ccd4,o2a,4144,334.6369896010414,-47.69522160428738,,,sector102/multiple/lc_outcatrms_day_4144_cam4_ccd4_cand19cam4_ccd4.jpg,lc/lc_outcatrms_day_4144_cam4_ccd4_cand19.txt,1945.6792,760.4151
102,cam1_ccd2,o2a,4145,221.63574364917847,-47.24534280246539,,,sector102/multiple/lc_outcatrms_day_4145_cam1_ccd2_cand145cam1_ccd2.jpg,lc/lc_outcatrms_day_4145_cam1_ccd2_cand145.txt,681.1971,220.1486
102,cam1_ccd3,o2a,4145,210.10958966502645,-28.196888229432314,,,sector102/multiple/lc_outcatrms_day_4145_cam1_ccd3_cand322cam1_ccd3.jpg,lc/lc_outcatrms_day_4145_cam1_ccd3_cand322.txt,1373.243,315.1642
102,cam3_ccd3,o2a,4145,296.557718268153,-72.54376749205545,,,sector102/multiple/lc_outcatrms_day_4145_cam3_ccd3_cand51cam3_ccd3.jpg,lc/lc_outcatrms_day_4145_cam3_ccd3_cand51.txt,2073.0287,1476.0361
102,cam1_ccd3,o2a,4146,215.79782982964875,-29.696281300552638,,,sector102/multiple/lc_outcatrms_day_4146_cam1_ccd3_cand343cam1_ccd3.jpg,lc/lc_outcatrms_day_4146_cam1_ccd3_cand343.txt,694.588,917.9891
102,cam1_ccd4,o2a,4146,194.46920990883672,-41.18562061118296,,,sector102/multiple/lc_outcatrms_day_4146_cam1_ccd4_cand75cam1_ccd4.jpg,lc/lc_outcatrms_day_4146_cam1_ccd4_cand75.txt,2041.7366,1756.3952
102,cam2_ccd4,o2a,4146,208.3319468493317,-62.05777910859913,,,sector102/multiple/lc_outcatrms_day_4146_cam2_ccd4_cand61cam2_ccd4.jpg,lc/lc_outcatrms_day_4146_cam2_ccd4_cand61.txt,1615.6208,1553.9407
102,cam2_ccd4,o2a,4146,208.51981323908404,-62.46460098822538,,,sector102/multiple/lc_outcatrms_day_4146_cam2_ccd4_cand66cam2_ccd4.jpg,lc/lc_outcatrms_day_4146_cam2_ccd4_cand66.txt,1624.5508,1625.7649
102,cam3_ccd3,o2a,4146,286.33888742359886,-76.88998831762022,,,sector102/multiple/lc_outcatrms_day_4146_cam3_ccd3_cand57cam3_ccd3.jpg,lc/lc_outcatrms_day_4146_cam3_ccd3_cand57.txt,1389.6909,2013.0724
102,cam1_ccd1,o2a,4147,206.12207158048406,-48.43341298508418,,,sector102/multiple/lc_outcatrms_day_4147_cam1_ccd1_cand60cam1_ccd1.jpg,lc/lc_outcatrms_day_4147_cam1_ccd1_cand60.txt,1128.5509,832.6225
102,cam1_ccd2,o2a,4147,219.84574900891215,-44.61836687333511,,,sector102/multiple/lc_outcatrms_day_4147_cam1_ccd2_cand171cam1_ccd2.jpg,lc/lc_outcatrms_day_4147_cam1_ccd2_cand171.txt,719.2808,737.8243
102,cam3_ccd3,o2a,4147,307.622249750812,-76.05832148662103,,,sector102/multiple/lc_outcatrms_day_4147_cam3_ccd3_cand59cam3_ccd3.jpg,lc/lc_outcatrms_day_4147_cam3_ccd3_cand59.txt,1350.6134,1151.9622
102,cam1_ccd3,o2a,4148,211.17121376529764,-35.213378409827364,,,sector102/multiple/lc_outcatrms_day_4148_cam1_ccd3_cand379cam1_ccd3.jpg,lc/lc_outcatrms_day_4148_cam1_ccd3_cand379.txt,1721.2613,1508.0252
102,cam2_ccd4,o2a,4148,205.1454283639217,-56.10687311183901,,,sector102/multiple/lc_outcatrms_day_4148_cam2_ccd4_cand96cam2_ccd4.jpg,lc/lc_outcatrms_day_4148_cam2_ccd4_cand96.txt,1579.0232,461.1861
102,cam1_ccd3,o2a,4149,210.10124711980276,-37.987261546765055,,,sector102/multiple/lc_outcatrms_day_4149_cam1_ccd3_cand391cam1_ccd3.jpg,lc/lc_outcatrms_day_4149_cam1_ccd3_cand391.txt,2043.6733,1884.1615
102,cam3_ccd4,o2a,4149,300.88577826529405,-61.38383871475345,,,sector102/multiple/lc_outcatrms_day_4149_cam3_ccd4_cand61cam3_ccd4.jpg,lc/lc_outcatrms_day_4149_cam3_ccd4_cand61.txt,1745.1401,728.8676
102,cam1_ccd2,o2a,4150,224.50573946558353,-44.03196386769206,,,sector102/multiple/lc_outcatrms_day_4150_cam1_ccd2_cand216cam1_ccd2.jpg,lc/lc_outcatrms_day_4150_cam1_ccd2_cand216.txt,1278.2235,510.6145
102,cam1_ccd2,o2a,4150,214.74228744866974,-42.70056671414265,,,sector102/multiple/lc_outcatrms_day_4150_cam1_ccd2_cand219cam1_ccd2.jpg,lc/lc_outcatrms_day_4150_cam1_ccd2_cand219.txt,308.1796,1335.1101
102,cam4_ccd2,o2a,4150,332.3663343406054,-65.90936315022748,,,sector102/multiple/lc_outcatrms_day_4150_cam4_ccd2_cand101cam4_ccd2.jpg,lc/lc_outcatrms_day_4150_cam4_ccd2_cand101.txt,99.5835,1025.5036
102,cam4_ccd3,o2a,4150,347.9165917513045,-56.53523061777267,,,sector102/multiple/lc_outcatrms_day_4150_cam4_ccd3_cand108cam4_ccd3.jpg,lc/lc_outcatrms_day_4150_cam4_ccd3_cand108.txt,2031.824,1141.7814
102,cam1_ccd1,o2a,4151,201.59333376475462,-53.4220387387037,,,sector102/multiple/lc_outcatrms_day_4151_cam1_ccd1_cand81cam1_ccd1.jpg,lc/lc_outcatrms_day_4151_cam1_ccd1_cand81.txt,336.9908,121.1974
102,cam1_ccd2,o2a,4151,218.2810878215179,-47.75642689462506,,,sector102/multiple/lc_outcatrms_day_4151_cam1_ccd2_cand221cam1_ccd2.jpg,lc/lc_outcatrms_day_4151_cam1_ccd2_cand221.txt,291.5888,348.2728
102,cam1_ccd4,o2a,4151,201.76526425895216,-39.91030478166415,,,sector102/multiple/lc_outcatrms_day_4151_cam1_ccd4_cand98cam1_ccd4.jpg,lc/lc_outcatrms_day_4151_cam1_ccd4_cand98.txt,1031.4395,1803.5903
102,cam3_ccd1,o2a,4151,257.6801503766691,-68.93706479430051,,,sector102/multiple/lc_outcatrms_day_4151_cam3_ccd1_cand56cam3_ccd1.jpg,lc/lc_outcatrms_day_4151_cam3_ccd1_cand56.txt,1918.7927,502.9856
102,cam3_ccd3,o2a,4151,303.1962598657993,-76.13409176345714,,,sector102/multiple/lc_outcatrms_day_4151_cam3_ccd3_cand77cam3_ccd3.jpg,lc/lc_outcatrms_day_4151_cam3_ccd3_cand77.txt,1401.8982,1329.7825
102,cam3_ccd3,o2a,4151,289.3368598953871,-75.26894697082463,,,sector102/multiple/lc_outcatrms_day_4151_cam3_ccd3_cand80cam3_ccd3.jpg,lc/lc_outcatrms_day_4151_cam3_ccd3_cand80.txt,1660.2549,1876.5342
102,cam4_ccd3,o2a,4151,350.16994818165136,-56.526145641716454,,,sector102/multiple/lc_outcatrms_day_4151_cam4_ccd3_cand119cam4_ccd3.jpg,lc/lc_outcatrms_day_4151_cam4_ccd3_cand119.txt,1849.4917,1029.5027
102,cam4_ccd3,o2a,4151,1.0947420507638908,-65.29984332100116,,,sector102/multiple/lc_outcatrms_day_4151_cam4_ccd3_cand130cam4_ccd3.jpg,lc/lc_outcatrms_day_4151_cam4_ccd3_cand130.txt,373.8448,2007.1735
103,cam2_ccd2,o1a,4153,279.43969412965174,-64.11992371119247,,,sector103/multiple/lc_outcatrms_day_4153_cam2_ccd2_cand4cam2_ccd2.jpg,lc/lc_outcatrms_day_4153_cam2_ccd2_cand4.txt,307.5613,1430.5132
103,cam4_ccd2,o1a,4154,6.2972145883567,-52.04237011756514,,,sector103/multiple/lc_outcatrms_day_4154_cam4_ccd2_cand10cam4_ccd2.jpg,lc/lc_outcatrms_day_4154_cam4_ccd2_cand10.txt,168.855,1997.6148
103,cam4_ccd3,o1a,4154,17.086350084603517,-52.281846231449585,,,sector103/multiple/lc_outcatrms_day_4154_cam4_ccd3_cand11cam4_ccd3.jpg,lc/lc_outcatrms_day_4154_cam4_ccd3_cand11.txt,974.093,1659.7862
103,cam3_ccd3,o1a,4155,351.11507872753447,-70.48871920617721,,,sector103/multiple/lc_outcatrms_day_4155_cam3_ccd3_cand11cam3_ccd3.jpg,lc/lc_outcatrms_day_4155_cam3_ccd3_cand11.txt,809.9289,1287.5833
103,cam4_ccd1,o1a,4155,354.4850053333592,-53.84076474779156,,,sector103/multiple/lc_outcatrms_day_4155_cam4_ccd1_cand16cam4_ccd1.jpg,lc/lc_outcatrms_day_4155_cam4_ccd1_cand16.txt,1596.6566,975.959
103,cam4_ccd2,o1a,4155,12.593840535098689,-56.169839685318195,,,sector103/multiple/lc_outcatrms_day_4155_cam4_ccd2_cand12cam4_ccd2.jpg,lc/lc_outcatrms_day_4155_cam4_ccd2_cand12.txt,1083.9205,1744.9502
103,cam1_ccd3,o1a,4156,243.90208710857002,-40.48641308725888,,,sector103/multiple/lc_outcatrms_day_4156_cam1_ccd3_cand22cam1_ccd3.jpg,lc/lc_outcatrms_day_4156_cam1_ccd3_cand22.txt,1135.9955,1552.2906
103,cam2_ccd2,o1a,4156,280.6749352238851,-62.561145594819486,,,sector103/multiple/lc_outcatrms_day_4156_cam2_ccd2_cand12cam2_ccd2.jpg,lc/lc_outcatrms_day_4156_cam2_ccd2_cand12.txt,590.0227,1447.5884
103,cam1_ccd4,o1a,4157,219.34180304250665,-43.278059746524846,,,sector103/multiple/lc_outcatrms_day_4157_cam1_ccd4_cand11cam1_ccd4.jpg,lc/lc_outcatrms_day_4157_cam1_ccd4_cand11.txt,2035.8033,512.3987
103,cam1_ccd4,o1a,4157,222.64699497037597,-44.8675671787847,,,sector103/multiple/lc_outcatrms_day_4157_cam1_ccd4_cand12cam1_ccd4.jpg,lc/lc_outcatrms_day_4157_cam1_ccd4_cand12.txt,1708.0172,934.6119
103,cam1_ccd4,o1a,4158,231.49711900739086,-38.66547420166476,,,sector103/multiple/lc_outcatrms_day_4158_cam1_ccd4_cand16cam1_ccd4.jpg,lc/lc_outcatrms_day_4158_cam1_ccd4_cand16.txt,212.5092,421.4049
103,cam1_ccd4,o1a,4158,233.48562222298753,-44.43386617819548,,,sector103/multiple/lc_outcatrms_day_4158_cam1_ccd4_cand20cam1_ccd4.jpg,lc/lc_outcatrms_day_4158_cam1_ccd4_cand20.txt,442.4205,1432.6242
103,cam2_ccd1,o1a,4158,264.6611469930428,-77.0975528418783,,,sector103/multiple/lc_outcatrms_day_4158_cam2_ccd1_cand16cam2_ccd1.jpg,lc/lc_outcatrms_day_4158_cam2_ccd1_cand16.txt,96.382,1007.0435
103,cam4_ccd1,o1a,4158,357.9821174278816,-54.55645053334252,,,sector103/multiple/lc_outcatrms_day_4158_cam4_ccd1_cand32cam4_ccd1.jpg,lc/lc_outcatrms_day_4158_cam4_ccd1_cand32.txt,1937.3744,1130.4251
103,cam1_ccd2,o1b,4159,248.48422042791722,-47.91619409930336,,,sector103/multiple/lc_outcatrms_day_4159_cam1_ccd2_cand28cam1_ccd2.jpg,lc/lc_outcatrms_day_4159_cam1_ccd2_cand28.txt,677.6422,1294.722
103,cam3_ccd2,o1b,4159,314.53347386136824,-75.31050478445863,,,sector103/multiple/lc_outcatrms_day_4159_cam3_ccd2_cand39cam3_ccd2.jpg,lc/lc_outcatrms_day_4159_cam3_ccd2_cand39.txt,1241.3984,918.4325
103,cam1_ccd2,o1b,4160,248.39428035784874,-50.105047088200564,,,sector103/multiple/lc_outcatrms_day_4160_cam1_ccd2_cand33cam1_ccd2.jpg,lc/lc_outcatrms_day_4160_cam1_ccd2_cand33.txt,433.6599,1008.6437
103,cam4_ccd3,o1b,4160,18.28048303260447,-46.77518388883324,,,sector103/multiple/lc_outcatrms_day_4160_cam4_ccd3_cand189cam4_ccd3.jpg,lc/lc_outcatrms_day_4160_cam4_ccd3_cand189.txt,1273.8878,744.5789
103,cam2_ccd3,o1b,4161,257.424589247067,-58.15462266825266,,,sector103/multiple/lc_outcatrms_day_4161_cam2_ccd3_cand36cam2_ccd3.jpg,lc/lc_outcatrms_day_4161_cam2_ccd3_cand36.txt,1989.755,705.8819
103,cam3_ccd3,o1b,4161,344.90302713594804,-68.39188480766151,,,sector103/multiple/lc_outcatrms_day_4161_cam3_ccd3_cand35cam3_ccd3.jpg,lc/lc_outcatrms_day_4161_cam3_ccd3_cand35.txt,1334.7234,1347.121
103,cam4_ccd3,o1b,4161,27.04640245544059,-45.416568772311166,,,sector103/multiple/lc_outcatrms_day_4161_cam4_ccd3_cand200cam4_ccd3.jpg,lc/lc_outcatrms_day_4161_cam4_ccd3_cand200.txt,346.0602,61.0835
103,cam4_ccd3,o1b,4161,10.463043958061588,-49.80613072484318,,,sector103/multiple/lc_outcatrms_day_4161_cam4_ccd3_cand207cam4_ccd3.jpg,lc/lc_outcatrms_day_4161_cam4_ccd3_cand207.txt,1807.4888,1644.9827
103,cam1_ccd3,o1b,4162,244.33093979376923,-40.570459870516345,,,sector103/multiple/lc_outcatrms_day_4162_cam1_ccd3_cand49cam1_ccd3.jpg,lc/lc_outcatrms_day_4162_cam1_ccd3_cand49.txt,1098.7999,1596.5462
103,cam4_ccd4,o1b,4162,357.302455208523,-45.23276282909255,,,sector103/multiple/lc_outcatrms_day_4162_cam4_ccd4_cand16cam4_ccd4.jpg,lc/lc_outcatrms_day_4162_cam4_ccd4_cand16.txt,1329.2642,1937.6457
103,cam2_ccd1,o1b,4163,281.2157272692976,-78.30138929403248,,,sector103/multiple/lc_outcatrms_day_4163_cam2_ccd1_cand30cam2_ccd1.jpg,lc/lc_outcatrms_day_4163_cam2_ccd1_cand30.txt,202.7869,346.5658
103,cam3_ccd2,o1b,4163,318.7294581661515,-74.23866351100345,,,sector103/multiple/lc_outcatrms_day_4163_cam3_ccd2_cand50cam3_ccd2.jpg,lc/lc_outcatrms_day_4163_cam3_ccd2_cand50.txt,1089.7719,1145.2307
103,cam2_ccd1,o1b,4164,278.55977687805904,-69.7176371273368,,,sector103/multiple/lc_outcatrms_day_4164_cam2_ccd1_cand37cam2_ccd1.jpg,lc/lc_outcatrms_day_4164_cam2_ccd1_cand37.txt,1574.0355,1089.3938
103,cam3_ccd2,o1b,4164,321.99428860292517,-78.52536008688391,,,sector103/multiple/lc_outcatrms_day_4164_cam3_ccd2_cand52cam3_ccd2.jpg,lc/lc_outcatrms_day_4164_cam3_ccd2_cand52.txt,1865.1762,1078.3237
103,cam1_ccd3,o2b,4172,238.10939486129328,-33.63955653681749,,,sector103/multiple/lc_outcatrms_day_4172_cam1_ccd3_cand66cam1_ccd3.jpg,lc/lc_outcatrms_day_4172_cam1_ccd3_cand66.txt,1128.845,91.8761
103,cam2_ccd3,o2b,4172,264.3653489770872,-49.81151670862048,,,sector103/multiple/lc_outcatrms_day_4172_cam2_ccd3_cand45cam2_ccd3.jpg,lc/lc_outcatrms_day_4172_cam2_ccd3_cand45.txt,390.2477,274.516
103,cam4_ccd2,o2b,4172,356.6768264675051,-60.96011406068542,,,sector103/multiple/lc_outcatrms_day_4172_cam4_ccd2_cand44cam4_ccd2.jpg,lc/lc_outcatrms_day_4172_cam4_ccd2_cand44.txt,435.5858,215.5262
103,cam1_ccd4,o2b,4173,227.48714377608596,-40.83385071929434,,,sector103/multiple/lc_outcatrms_day_4173_cam1_ccd4_cand43cam1_ccd4.jpg,lc/lc_outcatrms_day_4173_cam1_ccd4_cand43.txt,859.6834,526.023
103,cam1_ccd4,o2b,4173,227.78761487213163,-49.16134120138866,,,sector103/multiple/lc_outcatrms_day_4173_cam1_ccd4_cand45cam1_ccd4.jpg,lc/lc_outcatrms_day_4173_cam1_ccd4_cand45.txt,1405.9524,1863.7142
103,cam3_ccd1,o2b,4173,305.17219604175693,-63.68368755512757,,,sector103/multiple/lc_outcatrms_day_4173_cam3_ccd1_cand44cam3_ccd1.jpg,lc/lc_outcatrms_day_4173_cam3_ccd1_cand44.txt,1352.487,517.1792
103,cam1_ccd2,o2b,4174,251.8019298937082,-49.7282895157951,,,sector103/multiple/lc_outcatrms_day_4174_cam1_ccd2_cand72cam1_ccd2.jpg,lc/lc_outcatrms_day_4174_cam1_ccd2_cand72.txt,766.2496,807.5103
103,cam3_ccd1,o2b,4174,319.6391539418261,-64.84072706068115,,,sector103/multiple/lc_outcatrms_day_4174_cam3_ccd1_cand51cam3_ccd1.jpg,lc/lc_outcatrms_day_4174_cam3_ccd1_cand51.txt,1695.7144,1576.3875
103,cam3_ccd4,o2b,4174,327.3196221966425,-59.793563459997195,,,sector103/multiple/lc_outcatrms_day_4174_cam3_ccd4_cand53cam3_ccd4.jpg,lc/lc_outcatrms_day_4174_cam3_ccd4_cand53.txt,1082.602,1783.9487
103,cam1_ccd3,o2b,4175,242.46025361862954,-32.46174587270671,,,sector103/multiple/lc_outcatrms_day_4175_cam1_ccd3_cand83cam1_ccd3.jpg,lc/lc_outcatrms_day_4175_cam1_ccd3_cand83.txt,464.4114,256.9126
103,cam1_ccd3,o2b,4175,233.9934067609368,-36.66863209487483,,,sector103/multiple/lc_outcatrms_day_4175_cam1_ccd3_cand84cam1_ccd3.jpg,lc/lc_outcatrms_day_4175_cam1_ccd3_cand84.txt,1911.6445,270.5385
103,cam1_ccd3,o2b,4175,249.41860427593787,-38.302902225892815,,,sector103/multiple/lc_outcatrms_day_4175_cam1_ccd3_cand86cam1_ccd3.jpg,lc/lc_outcatrms_day_4175_cam1_ccd3_cand86.txt,304.1516,1694.4044
103,cam1_ccd4,o2b,4175,232.13409473371516,-43.12565633752343,,,sector103/multiple/lc_outcatrms_day_4175_cam1_ccd4_cand51cam1_ccd4.jpg,lc/lc_outcatrms_day_4175_cam1_ccd4_cand51.txt,487.0279,1154.9123
103,cam3_ccd4,o2b,4175,324.68456648545185,-58.061979328207904,,,sector103/multiple/lc_outcatrms_day_4175_cam3_ccd4_cand55cam3_ccd4.jpg,lc/lc_outcatrms_day_4175_cam3_ccd4_cand55.txt,1448.1157,1902.0839
103,cam1_ccd4,o2b,4176,221.37063542380588,-42.53871925189626,,,sector103/multiple/lc_outcatrms_day_4176_cam1_ccd4_cand54cam1_ccd4.jpg,lc/lc_outcatrms_day_4176_cam1_ccd4_cand54.txt,1732.0514,483.0813
103,cam1_ccd4,o2b,4176,226.8588555457644,-42.80911799258816,,,sector103/multiple/lc_outcatrms_day_4176_cam1_ccd4_cand55cam1_ccd4.jpg,lc/lc_outcatrms_day_4176_cam1_ccd4_cand55.txt,1071.2215,809.8626
103,cam3_ccd2,o2b,4176,302.6124119224455,-70.53920965480967,,,sector103/multiple/lc_outcatrms_day_4176_cam3_ccd2_cand68cam3_ccd2.jpg,lc/lc_outcatrms_day_4176_cam3_ccd2_cand68.txt,383.3373,357.9247
103,cam3_ccd4,o2b,4177,326.99628356492593,-60.88079661298292,,,sector103/multiple/lc_outcatrms_day_4177_cam3_ccd4_cand60cam3_ccd4.jpg,lc/lc_outcatrms_day_4177_cam3_ccd4_cand60.txt,916.2005,1876.35
104,cam1_ccd1,o1a,4180,280.14936170402353,-54.029240721305804,,,sector104/multiple/lc_outcatrms_day_4180_cam1_ccd1_cand3cam1_ccd1.jpg,lc/lc_outcatrms_day_4180_cam1_ccd1_cand3.txt,1912.4484,1001.5234
104,cam1_ccd3,o1a,4180,269.48439226947335,-40.68868806878042,,,sector104/multiple/lc_outcatrms_day_4180_cam1_ccd3_cand3cam1_ccd3.jpg,lc/lc_outcatrms_day_4180_cam1_ccd3_cand3.txt,1521.0463,751.8965
104,cam1_ccd4,o1a,4180,263.16274621706344,-51.57392749119469,,,sector104/multiple/lc_outcatrms_day_4180_cam1_ccd4_cand5cam1_ccd4.jpg,lc/lc_outcatrms_day_4180_cam1_ccd4_cand5.txt,1159.593,1655.182
104,cam1_ccd1,o1a,4181,281.1830677533573,-57.01205907483483,,,sector104/multiple/lc_outcatrms_day_4181_cam1_ccd1_cand6cam1_ccd1.jpg,lc/lc_outcatrms_day_4181_cam1_ccd1_cand6.txt,1562.6834,599.9877
104,cam1_ccd3,o1a,4181,276.90969399236855,-45.028973807170274,,,sector104/multiple/lc_outcatrms_day_4181_cam1_ccd3_cand6cam1_ccd3.jpg,lc/lc_outcatrms_day_4181_cam1_ccd3_cand6.txt,1428.1497,1947.5431
104,cam2_ccd2,o1a,4181,333.1098385901952,-57.125863816796,,,sector104/multiple/lc_outcatrms_day_4181_cam2_ccd2_cand1cam2_ccd2.jpg,lc/lc_outcatrms_day_4181_cam2_ccd2_cand1.txt,647.6985,128.3362
104,cam4_ccd2,o1a,4181,23.30484131961446,-50.503529487462544,,,sector104/multiple/lc_outcatrms_day_4181_cam4_ccd2_cand3cam4_ccd2.jpg,lc/lc_outcatrms_day_4181_cam4_ccd2_cand3.txt,783.6161,679.443
104,cam1_ccd2,o1a,4182,286.26720203598984,-49.44634010874885,,,sector104/multiple/lc_outcatrms_day_4182_cam1_ccd2_cand9cam1_ccd2.jpg,lc/lc_outcatrms_day_4182_cam1_ccd2_cand9.txt,767.5169,924.9151
104,cam3_ccd1,o1a,4182,337.2389744365377,-51.19533183446202,,,sector104/multiple/lc_outcatrms_day_4182_cam3_ccd1_cand14cam3_ccd1.jpg,lc/lc_outcatrms_day_4182_cam3_ccd1_cand14.txt,522.7272,474.9134
104,cam4_ccd4,o1a,4182,24.82663239201978,-31.330565472034802,,,sector104/multiple/lc_outcatrms_day_4182_cam4_ccd4_cand6cam4_ccd4.jpg,lc/lc_outcatrms_day_4182_cam4_ccd4_cand6.txt,1222.96,903.6017
104,cam1_ccd3,o1a,4183,281.9142080268127,-38.839772223449515,,,sector104/multiple/lc_outcatrms_day_4183_cam1_ccd3_cand12cam1_ccd3.jpg,lc/lc_outcatrms_day_4183_cam1_ccd3_cand12.txt,168.4768,1772.5767
104,cam3_ccd1,o1a,4183,344.4357033082834,-57.22811274697977,,,sector104/multiple/lc_outcatrms_day_4183_cam3_ccd1_cand18cam3_ccd1.jpg,lc/lc_outcatrms_day_4183_cam3_ccd1_cand18.txt,1742.9909,947.0725
104,cam2_ccd1,o1b,4185,314.7509462552425,-71.1061537547271,,,sector104/multiple/lc_outcatrms_day_4185_cam2_ccd1_cand23cam2_ccd1.jpg,lc/lc_outcatrms_day_4185_cam2_ccd1_cand23.txt,379.8234,1483.928
104,cam2_ccd2,o1b,4186,319.0187108758336,-54.45973927595001,,,sector104/multiple/lc_outcatrms_day_4186_cam2_ccd2_cand32cam2_ccd2.jpg,lc/lc_outcatrms_day_4186_cam2_ccd2_cand32.txt,1109.0645,1514.6723
104,cam3_ccd3,o1b,4186,8.696301285345948,-61.628362096096815,,,sector104/multiple/lc_outcatrms_day_4186_cam3_ccd3_cand42cam3_ccd3.jpg,lc/lc_outcatrms_day_4186_cam3_ccd3_cand42.txt,923.6895,1734.1371
104,cam4_ccd4,o1b,4186,27.168574163450092,-30.408342876124923,,,sector104/multiple/lc_outcatrms_day_4186_cam4_ccd4_cand19cam4_ccd4.jpg,lc/lc_outcatrms_day_4186_cam4_ccd4_cand19.txt,1060.9177,551.2842
104,cam2_ccd3,o1b,4187,307.93781201077553,-54.435841740351314,,,sector104/multiple/lc_outcatrms_day_4187_cam2_ccd3_cand27cam2_ccd3.jpg,lc/lc_outcatrms_day_4187_cam2_ccd3_cand27.txt,1221.4107,1601.6004
104,cam4_ccd3,o1b,4187,35.19069970444257,-42.375433421577426,,,sector104/multiple/lc_outcatrms_day_4187_cam4_ccd3_cand30cam4_ccd3.jpg,lc/lc_outcatrms_day_4187_cam4_ccd3_cand30.txt,1098.3264,1558.2901
104,cam1_ccd2,o1b,4188,287.45887770808446,-53.68211546761962,,,sector104/multiple/lc_outcatrms_day_4188_cam1_ccd2_cand29cam1_ccd2.jpg,lc/lc_outcatrms_day_4188_cam1_ccd2_cand29.txt,223.232,413.5184
104,cam2_ccd1,o1b,4188,332.1878052951159,-65.89366096559978,,,sector104/multiple/lc_outcatrms_day_4188_cam2_ccd1_cand39cam2_ccd1.jpg,lc/lc_outcatrms_day_4188_cam2_ccd1_cand39.txt,1298.81,388.3629
104,cam1_ccd2,o1b,4189,295.3606814015295,-45.812392619093565,,,sector104/multiple/lc_outcatrms_day_4189_cam1_ccd2_cand33cam1_ccd2.jpg,lc/lc_outcatrms_day_4189_cam1_ccd2_cand33.txt,1893.8906,275.0998
104,cam3_ccd1,o1b,4189,338.09325129981016,-50.265692535752166,,,sector104/multiple/lc_outcatrms_day_4189_cam3_ccd1_cand50cam3_ccd1.jpg,lc/lc_outcatrms_day_4189_cam3_ccd1_cand50.txt,381.5476,602.6384
104,cam3_ccd1,o1b,4189,344.3673492727539,-52.207767543303575,,,sector104/multiple/lc_outcatrms_day_4189_cam3_ccd1_cand53cam3_ccd1.jpg,lc/lc_outcatrms_day_4189_cam3_ccd1_cand53.txt,912.0087,1196.0456
104,cam2_ccd4,o1b,4190,288.89250169129633,-66.8711180461065,,,sector104/multiple/lc_outcatrms_day_4190_cam2_ccd4_cand46cam2_ccd4.jpg,lc/lc_outcatrms_day_4190_cam2_ccd4_cand46.txt,1649.9805,959.5464
104,cam3_ccd2,o1b,4190,345.11155250580794,-66.63367448457372,,,sector104/multiple/lc_outcatrms_day_4190_cam3_ccd2_cand45cam3_ccd2.jpg,lc/lc_outcatrms_day_4190_cam3_ccd2_cand45.txt,1156.2442,496.6799
104,cam3_ccd2,o1b,4190,354.4639689731504,-68.95930033141397,,,sector104/multiple/lc_outcatrms_day_4190_cam3_ccd2_cand48cam3_ccd2.jpg,lc/lc_outcatrms_day_4190_cam3_ccd2_cand48.txt,1766.5006,919.513
104,cam4_ccd1,o2a,4193,15.416848851139374,-42.510378054884654,,,sector104/multiple/lc_outcatrms_day_4193_cam4_ccd1_cand36cam4_ccd1.jpg,lc/lc_outcatrms_day_4193_cam4_ccd1_cand36.txt,1313.7713,1010.4586
104,cam1_ccd4,o2a,4194,254.50855552361529,-51.82430440376977,,,sector104/multiple/lc_outcatrms_day_4194_cam1_ccd4_cand50cam1_ccd4.jpg,lc/lc_outcatrms_day_4194_cam1_ccd4_cand50.txt,1970.0094,1135.558
104,cam2_ccd4,o2a,4194,287.402668323862,-69.28068215606507,,,sector104/multiple/lc_outcatrms_day_4194_cam2_ccd4_cand52cam2_ccd4.jpg,lc/lc_outcatrms_day_4194_cam2_ccd4_cand52.txt,2071.9589,1101.0643
104,cam4_ccd4,o2a,4194,28.38989224098979,-28.99050391371291,,,sector104/multiple/lc_outcatrms_day_4194_cam4_ccd4_cand45cam4_ccd4.jpg,lc/lc_outcatrms_day_4194_cam4_ccd4_cand45.txt,1078.5086,230.5658
104,cam3_ccd1,o2a,4195,335.3804916994353,-55.995833446605694,,,sector104/multiple/lc_outcatrms_day_4195_cam3_ccd1_cand66cam3_ccd1.jpg,lc/lc_outcatrms_day_4195_cam3_ccd1_cand66.txt,1322.1688,131.4893
104,cam4_ccd1,o2a,4195,16.664550345664466,-37.807060354626174,,,sector104/multiple/lc_outcatrms_day_4195_cam4_ccd1_cand48cam4_ccd1.jpg,lc/lc_outcatrms_day_4195_cam4_ccd1_cand48.txt,839.8425,1688.2307
104,cam2_ccd3,o2a,4196,298.96101441889135,-47.54307106260036,,,sector104/multiple/lc_outcatrms_day_4196_cam2_ccd3_cand47cam2_ccd3.jpg,lc/lc_outcatrms_day_4196_cam2_ccd3_cand47.txt,355.6503,249.6887
104,cam2_ccd3,o2a,4196,306.8902475699974,-50.718253677958614,,,sector104/multiple/lc_outcatrms_day_4196_cam2_ccd3_cand49cam2_ccd3.jpg,lc/lc_outcatrms_day_4196_cam2_ccd3_cand49.txt,620.1394,1320.5197
104,cam4_ccd2,o2a,4196,38.80586140675337,-48.8003080810278,,,sector104/multiple/lc_outcatrms_day_4196_cam4_ccd2_cand61cam4_ccd2.jpg,lc/lc_outcatrms_day_4196_cam4_ccd2_cand61.txt,2027.5175,1943.3931
